fecha,afore,comision_sobre_saldo_pct,total_cuentas,trabajadores_registrados,trabajadores_asignados,trabajadores_imss,trabajadores_issste,rcv_imss_mdp,rcv_issste_mdp,ahorro_voluntario_mdp,recursos_administrados_mdp,recursos_registrados_mdp,vivienda_mdp,entradas_mdp,salidas_mdp,traspasos_cedidos,traspasos_recibidos
2021-03-01,principal,0.85,2576526.0,2424300.0,152226.0,2410006.0,13566.0,274187.28,14865.6,3490.68,294983.65,390350.81,91392.15,1311.4,933.63,14935.0,12156.0
2021-03-01,profuturo,0.83,5867191.0,3258703.0,2608488.0,3203568.0,48737.0,658919.81,68377.77,20583.26,752419.17,965954.5,203434.93,10003.8,1905.41,11565.0,18209.0
2021-03-01,sura,0.83,6976773.0,4453982.0,2522791.0,4425517.0,19813.0,657502.0,23376.64,22696.76,707973.04,937124.0,222563.04,8452.8,1783.89,17233.0,23990.0
2021-03-01,xxi banorte,0.8,8351372.0,7960287.0,391085.0,7897597.0,48796.0,829913.23,53131.12,31360.73,1021105.49,1306810.14,275488.58,7156.4,3340.58,43659.0,27042.0
2021-04-01,azteca,0.86,14904247.0,6420562.0,8483685.0,6419908.0,514.0,169851.95,2308.26,815.9,174398.76,299989.25,73360.79,3560.23,548.48,44378.0,111609.0
2021-04-01,banamex,0.8,9784005.0,8898984.0,885021.0,8826051.0,54792.0,755303.08,33423.71,13808.41,807566.9,1089494.55,275438.75,1779.97,7630.41,74684.0,29282.0
2021-04-01,coppel,0.85,13265167.0,12013118.0,1252049.0,11809055.0,12023.0,336329.57,6395.74,2782.96,347875.14,494189.73,145879.21,3374.79,1006.7,80147.0,63802.0
2021-04-01,inbursa,0.86,1175980.0,1056602.0,119378.0,1050521.0,5384.0,141734.09,5741.05,2109.22,151660.93,202554.35,49371.03,320.36,871.71,7584.0,6741.0
2021-04-01,invercap,0.87,2039976.0,1905433.0,134543.0,1896105.0,8371.0,215190.21,5193.24,1969.86,223754.29,287438.81,62570.75,1075.11,518.45,20437.0,30157.0
2021-04-01,pensionissste,0.53,3569197.0,1735946.0,1833251.0,101113.0,1614774.0,33876.61,243989.23,30021.19,318888.49,550481.35,162998.41,569.18,1275.82,4406.0,2988.0
2021-04-01,principal,0.85,2590690.0,2421909.0,168781.0,2407539.0,13619.0,277824.59,14924.87,3548.11,298770.55,394890.96,92171.29,808.67,1071.8,18975.0,15417.0
2021-04-01,profuturo,0.83,5996499.0,3281836.0,2714663.0,3225012.0,50297.0,668437.26,69311.09,21256.61,763626.87,981031.58,206921.41,5727.66,2271.57,14890.0,23675.0
2021-04-01,sura,0.83,7053577.0,4469857.0,2583720.0,4440337.0,20421.0,671514.31,24043.9,23359.93,723407.17,954026.25,223946.33,4224.28,2350.08,21539.0,26940.0
2021-04-01,xxi banorte,0.8,8365431.0,7940710.0,424721.0,7877140.0,48846.0,837899.77,53338.1,31660.5,1031891.79,1319397.59,277272.28,2929.47,5349.52,53747.0,30176.0
2021-05-01,azteca,0.86,14914258.0,6526601.0,8387657.0,6525872.0,506.0,175485.27,2436.14,868.8,180272.14,309195.74,75344.42,3777.4,529.96,45069.0,90653.0
2021-05-01,banamex,0.8,9754161.0,8877980.0,876181.0,8804256.0,55291.0,768436.06,34265.75,14281.12,822096.65,1106703.27,278135.78,2726.21,1335.31,65784.0,27894.0
2021-05-01,coppel,0.85,13364900.0,12123613.0,1241287.0,11918986.0,12054.0,344817.61,6580.8,2913.84,356722.81,506272.66,149119.95,4870.37,462.0,68059.0,68212.0
2021-05-01,inbursa,0.86,1175962.0,1057155.0,118807.0,1051043.0,5404.0,142277.67,5792.83,2149.29,152303.85,203491.28,49662.58,662.06,568.14,6751.0,5743.0
2021-05-01,invercap,0.87,2049348.0,1915004.0,134344.0,1905460.0,8567.0,218929.22,5312.7,2031.83,227700.75,292111.51,63281.82,1642.5,421.36,18455.0,25344.0
2021-05-01,pensionissste,0.53,3557512.0,1734649.0,1822863.0,103996.0,1610397.0,34578.65,248724.18,31687.25,325210.97,558527.02,164806.87,2660.28,448.37,3836.0,2140.0
2021-05-01,principal,0.85,2588066.0,2419985.0,168081.0,2405528.0,13683.0,282291.02,15123.39,3654.88,303576.24,400487.09,92961.16,1416.29,742.93,16298.0,12939.0
2021-05-01,profuturo,0.83,6000202.0,3303741.0,2696461.0,3245463.0,51649.0,683848.58,70853.01,22361.58,781791.48,1003009.92,210425.18,7604.88,1289.66,12968.0,19164.0
2021-05-01,sura,0.83,7044449.0,4482822.0,2561627.0,4452431.0,20890.0,684989.96,24688.88,24341.6,738591.74,972486.41,227169.05,6825.43,1331.78,18885.0,22412.0
2021-05-01,xxi banorte,0.8,8348575.0,7926272.0,422303.0,7862363.0,49072.0,851247.85,54182.56,32601.05,1049113.89,1338653.39,279281.71,5901.91,2847.03,44807.0,26411.0
2021-06-01,azteca,0.86,15263913.0,6682064.0,8581849.0,6681339.0,533.0,179105.96,2503.94,850.84,183988.86,314940.75,77103.05,3998.75,509.73,75127.0,161851.0
2021-06-01,banamex,0.8,9707797.0,8845230.0,862567.0,8769664.0,56775.0,761504.69,34013.68,14100.17,814724.05,1097708.59,276565.42,472.93,5747.74,107674.0,51283.0
2021-06-01,coppel,0.85,13457544.0,12231650.0,1225894.0,12026267.0,12561.0,346104.67,6591.26,2824.74,357963.58,508348.94,149944.71,2496.32,666.57,121442.0,107671.0
2021-06-01,inbursa,0.86,1174037.0,1056172.0,117865.0,1049978.0,5470.0,141189.26,5720.18,2138.84,151129.15,202038.99,49389.99,338.43,1159.65,11944.0,9002.0
2021-06-01,invercap,0.87,2064112.0,1930047.0,134065.0,1920049.0,9000.0,219119.78,5385.02,2019.26,227944.11,292599.73,63490.19,1165.15,701.81,30205.0,41566.0
2021-06-01,pensionissste,0.53,3550361.0,1744385.0,1805976.0,108703.0,1615191.0,34455.03,246989.47,31419.93,323055.39,554825.08,163505.03,1325.49,2358.13,6848.0,3755.0
2021-06-01,principal,0.85,2580391.0,2413404.0,166987.0,2398891.0,13735.0,280612.71,14863.13,3642.42,301622.71,398241.05,92682.39,261.38,1744.17,26556.0,17814.0
2021-06-01,profuturo,0.83,6000071.0,3333566.0,2666505.0,3272936.0,53878.0,686038.05,71301.56,22970.26,785049.36,1007305.33,211068.35,4266.86,1877.62,21888.0,31639.0
2021-06-01,sura,0.83,7027429.0,4500206.0,2527223.0,4468092.0,22150.0,681699.53,24970.78,24514.37,735740.67,969985.32,227413.35,2735.99,1428.4,31583.0,37062.0
2021-06-01,xxi banorte,0.8,8321988.0,7903390.0,418598.0,7838703.0,49414.0,847426.24,53741.59,32499.15,1044900.52,1333474.56,278325.14,1469.68,4460.66,69556.0,41180.0
2021-07-01,azteca,0.86,15276694.0,6784460.0,8492234.0,6783722.0,525.0,183833.55,2627.08,897.14,188920.54,323128.83,79139.16,4360.56,479.54,43845.0,90782.0
2021-07-01,banamex,0.8,9685436.0,8830901.0,854535.0,8755250.0,56570.0,769160.94,34670.48,14468.66,823448.13,1109210.82,279327.95,5382.23,4353.71,58861.0,29167.0
2021-07-01,coppel,0.85,13544190.0,12327971.0,1216219.0,12121982.0,12424.0,348157.97,6706.71,2906.53,360210.08,513532.71,152878.64,4637.07,694.53,69749.0,59180.0
2021-07-01,inbursa,0.86,1172509.0,1055190.0,117319.0,1048996.0,5464.0,142041.2,5760.35,2174.65,152072.35,203313.35,49716.62,744.13,1073.44,6805.0,4666.0
2021-07-01,invercap,0.87,2072425.0,1938555.0,133870.0,1928290.0,9249.0,222142.16,5528.12,2076.55,231072.76,296484.65,64228.52,1990.95,866.23,17350.0,24010.0
2021-07-01,pensionissste,0.53,3538589.0,1742050.0,1796539.0,111739.0,1609579.0,34984.01,250424.67,32106.62,327787.95,561295.91,165248.53,3199.11,1241.71,4082.0,2110.0
2021-07-01,principal,0.85,2576672.0,2410292.0,166380.0,2395739.0,13758.0,283411.74,15013.58,3734.36,304686.53,401817.64,93190.89,1484.22,1390.22,14360.0,10128.0
2021-07-01,profuturo,0.83,6002547.0,3353351.0,2649196.0,3291276.0,55207.0,697241.46,72451.77,24005.04,798520.97,1024516.69,214459.68,8622.13,1530.57,12059.0,18835.0
2021-07-01,sura,0.83,7019408.0,4512072.0,2507336.0,4479702.0,22042.0,691645.97,25516.31,25238.53,747030.82,984491.0,230547.09,7203.18,1266.07,17516.0,21849.0
2021-07-01,xxi banorte,0.8,8306369.0,7889835.0,416534.0,7824784.0,49330.0,855725.05,54285.73,33357.55,1056698.76,1347157.26,280151.42,7231.44,4485.64,37668.0,21568.0
2021-08-01,azteca,0.86,15630305.0,6905684.0,8724621.0,6904966.0,478.0,188899.17,2718.36,902.26,194170.56,329545.31,80413.61,2346.12,456.17,53544.0,106325.0
2021-08-01,banamex,0.8,9667972.0,8822462.0,845510.0,8745965.0,57046.0,776913.55,35231.2,14620.4,831969.28,1116784.37,278356.07,234.11,3939.87,68156.0,38163.0
2021-08-01,coppel,0.85,13629165.0,12423649.0,1205516.0,12216858.0,12381.0,353211.05,6818.84,2910.07,365415.17,519100.64,153243.57,710.03,875.43,86046.0,67209.0
2021-08-01,inbursa,0.86,1171713.0,1054998.0,116715.0,1048771.0,5482.0,142939.87,5817.48,2198.4,153078.55,204082.12,49468.99,168.78,975.72,7793.0,5937.0
2021-08-01,invercap,0.87,2082634.0,1948968.0,133666.0,1938309.0,9618.0,225025.39,5691.33,2108.65,234168.66,299726.98,64335.1,652.48,708.13,20905.0,28687.0
2021-08-01,pensionissste,0.53,3531931.0,1746138.0,1785793.0,115171.0,1610014.0,35431.97,253210.69,32454.99,331490.8,563888.31,164165.04,447.51,1106.32,4661.0,2518.0
2021-08-01,principal,0.85,2574152.0,2408429.0,165723.0,2393788.0,13830.0,288304.67,15211.93,3823.57,309918.14,406972.03,93099.59,198.13,1099.45,16157.0,12627.0
2021-08-01,profuturo,0.83,6005760.0,3376447.0,2629313.0,3312827.0,56642.0,711189.92,73671.29,24852.57,814621.22,1041283.81,214825.37,2376.9,1811.25,14064.0,21714.0
2021-08-01,sura,0.83,7013187.0,4528437.0,2484750.0,4495037.0,22492.0,703131.11,26095.6,25850.51,759784.88,996431.17,229659.33,1416.38,1364.6,20192.0,25759.0
2021-08-01,xxi banorte,0.8,8291101.0,7876882.0,414219.0,7811469.0,49297.0,869348.88,55097.64,33880.7,1074238.08,1363817.07,279224.32,1715.77,4314.14,43558.0,26137.0
2021-09-01,azteca,0.86,15645713.0,7008690.0,8637023.0,7007914.0,476.0,190834.59,2784.81,945.55,196261.28,335786.54,82495.85,5079.96,438.78,40202.0,89408.0
2021-09-01,banamex,0.8,9656401.0,8818203.0,838198.0,8740857.0,57600.0,767192.35,34976.08,14726.62,822012.19,1109741.9,281284.53,6591.28,3268.04,52745.0,31239.0
2021-09-01,coppel,0.85,13699892.0,12502983.0,1196909.0,12295493.0,12504.0,355204.91,6903.13,3016.77,367604.32,524028.67,155982.1,5413.82,881.27,70730.0,50779.0
2021-09-01,inbursa,0.86,1171760.0,1055505.0,116255.0,1049221.0,5512.0,143240.34,5821.8,2229.04,153415.74,204636.05,49689.54,967.82,823.4,5881.0,5218.0
2021-09-01,invercap,0.87,2091417.0,1957897.0,133520.0,1946917.0,9932.0,223301.21,5744.38,2116.17,232489.44,298770.39,65034.9,2368.95,731.9,15619.0,22283.0
2021-09-01,pensionissste,0.53,3522601.0,1744975.0,1777626.0,118436.0,1605382.0,35550.52,253096.87,32604.92,331620.28,566124.39,166427.63,3308.29,1274.21,4268.0,2532.0
2021-09-01,principal,0.85,2573228.0,2407998.0,165230.0,2393261.0,13915.0,284922.57,15040.86,3829.72,306330.64,404067.98,93793.67,2101.03,745.63,12260.0,10660.0
2021-09-01,profuturo,0.83,6008577.0,3394356.0,2614221.0,3329082.0,58202.0,707624.33,73704.54,25360.28,811580.12,1041844.65,218097.95,8859.99,1448.67,11090.0,16910.0
2021-09-01,sura,0.83,7009774.0,4542829.0,2466945.0,4508371.0,23034.0,697492.61,26099.91,26133.62,754407.73,994215.79,232723.6,7976.43,1184.41,15691.0,20861.0
2021-09-01,xxi banorte,0.8,8271490.0,7859116.0,412374.0,7793426.0,49128.0,860776.57,54654.17,34402.22,1065790.9,1356768.73,280685.88,6309.61,4076.72,34233.0,12829.0
2021-10-01,azteca,0.86,15948408.0,7118433.0,8829975.0,7117627.0,474.0,195282.49,2853.91,949.93,200846.17,341762.84,83667.99,2929.32,450.6,39818.0,88190.0
2021-10-01,banamex,0.8,9645686.0,8814544.0,831142.0,8736328.0,58237.0,780921.92,35646.37,14950.2,836741.25,1124010.62,280790.58,1516.41,3874.91,53426.0,31543.0
2021-10-01,coppel,0.85,13774629.0,12586305.0,1188324.0,12378288.0,12645.0,359428.49,6978.18,3009.22,371922.81,528659.9,156287.29,1807.6,1074.9,71067.0,48756.0
2021-10-01,inbursa,0.86,1171759.0,1055960.0,115799.0,1049642.0,5543.0,143734.6,5841.38,2237.3,153958.12,205061.69,49573.86,301.96,976.96,6128.0,5194.0
2021-10-01,invercap,0.87,2099949.0,1966579.0,133370.0,1955312.0,10212.0,227745.33,5891.12,2158.0,237148.98,303565.87,65154.04,959.33,502.02,15603.0,22215.0
2021-10-01,pensionissste,0.53,3518507.0,1748668.0,1769839.0,121899.0,1605415.0,35947.08,255001.15,32812.55,334204.46,567977.77,165544.12,399.16,788.73,3818.0,2536.0
2021-10-01,principal,0.85,2572994.0,2408259.0,164735.0,2393492.0,13944.0,291058.38,15271.63,3924.75,312846.45,410564.04,93765.15,610.04,766.14,12543.0,11431.0
2021-10-01,profuturo,0.83,6010581.0,3410540.0,2600041.0,3344088.0,59311.0,722579.51,75164.27,26163.31,828910.52,1059561.7,218210.33,2357.31,1501.11,11652.0,14894.0
2021-10-01,sura,0.83,7008848.0,4558478.0,2450370.0,4523106.0,23493.0,709534.55,26671.8,26630.44,767595.0,1007719.71,232948.22,2659.69,1154.02,16155.0,21845.0
2021-10-01,xxi banorte,0.8,8256543.0,7845852.0,410691.0,7780147.0,49090.0,871622.56,55215.85,34875.53,1079159.42,1369168.65,279653.47,1833.44,4941.23,33906.0,17512.0
2021-11-01,azteca,0.86,15977985.0,7231412.0,8746573.0,7230568.0,469.0,198858.36,2953.27,978.36,204603.74,349208.67,85761.12,3384.1,460.05,52181.0,106716.0
2021-11-01,banamex,0.8,9625805.0,8802702.0,823103.0,8723598.0,58911.0,777257.6,35693.01,15075.76,833219.26,1122633.8,282885.72,5758.72,3761.2,64486.0,36665.0
2021-11-01,coppel,0.85,13851957.0,12673503.0,1178454.0,12464404.0,12855.0,361397.97,7082.08,3061.62,374053.84,533178.51,158668.2,3828.34,859.77,86472.0,67930.0
2021-11-01,inbursa,0.86,1172785.0,1057525.0,115260.0,1051134.0,5592.0,144300.53,5845.68,2280.35,154580.21,205971.68,49847.5,892.6,829.23,7306.0,7443.0
2021-11-01,invercap,0.87,2110585.0,1977399.0,133186.0,1965728.0,10613.0,229669.23,6077.64,2209.24,239322.05,306462.59,65849.9,2057.04,469.15,18555.0,27342.0
2021-11-01,pensionissste,0.53,3506474.0,1746932.0,1759542.0,125917.0,1599408.0,36621.33,259198.86,33586.33,339858.87,576041.6,167654.53,3297.32,1074.62,5721.0,3700.0
2021-11-01,principal,0.85,2572611.0,2408564.0,164047.0,2393662.0,14069.0,293039.23,15387.99,4000.05,314746.62,413214.48,94474.36,1817.08,1022.33,15213.0,14288.0
2021-11-01,profuturo,0.83,6014943.0,3432487.0,2582456.0,3364032.0,61184.0,727474.84,76138.47,26977.35,835627.85,1069614.96,221057.8,7224.46,1499.1,14422.0,21049.0
2021-11-01,sura,0.83,7005714.0,4575747.0,2429967.0,4539084.0,24292.0,712096.33,27124.75,27348.31,771360.79,1014368.42,235649.41,6893.61,1214.4,20293.0,28331.0
2021-11-01,xxi banorte,0.8,8229529.0,7820647.0,408882.0,7754709.0,48903.0,868791.86,55002.2,35391.15,1077260.16,1367909.68,280283.11,6486.62,7238.16,46050.0,17235.0
2021-12-01,azteca,0.86,16265616.0,7310958.0,8954658.0,7310101.0,464.0,203442.85,3030.72,983.64,209334.4,355948.34,86827.32,3285.02,351.89,45209.0,76005.0
2021-12-01,banamex,0.8,9615625.0,8798722.0,816903.0,8718896.0,59536.0,791109.42,36805.05,15288.81,848491.62,1137519.37,282945.76,2303.38,3538.37,48457.0,31251.0
2021-12-01,coppel,0.85,13950552.0,12780083.0,1170469.0,12570228.0,12975.0,367253.8,7181.57,3054.06,380029.46,539983.02,159510.34,2519.82,747.41,64009.0,57814.0
2021-12-01,inbursa,0.86,1173820.0,1058904.0,114916.0,1052448.0,5651.0,146402.27,6063.13,2315.18,156964.45,208027.1,49648.55,605.46,594.53,5700.0,5810.0
2021-12-01,invercap,0.87,2113963.0,1980884.0,133079.0,1968942.0,10883.0,233534.93,6355.27,2236.74,243516.89,310677.01,65954.19,979.86,487.79,14312.0,16522.0
2021-12-01,pensionissste,0.53,3505644.0,1753869.0,1751775.0,129397.0,1602690.0,37277.12,269620.96,34036.22,351508.83,580786.01,167038.48,775.43,1175.89,4425.0,2754.0
2021-12-01,principal,0.85,2570570.0,2407069.0,163501.0,2392130.0,14104.0,298129.58,15855.41,4094.17,320437.82,418674.38,94515.12,788.53,650.72,11687.0,9111.0
2021-12-01,profuturo,0.83,6023185.0,3454105.0,2569080.0,3384169.0,62642.0,740862.35,79535.08,27759.62,853275.32,1086412.27,221877.01,4029.16,1195.33,11121.0,16737.0
2021-12-01,sura,0.83,7002306.0,4587567.0,2414739.0,4550014.0,24857.0,727325.31,28482.38,27978.8,788678.47,1031754.7,236228.93,3223.32,853.36,15573.0,20008.0
2021-12-01,xxi banorte,0.8,8215052.0,7807653.0,407399.0,7741786.0,48802.0,881868.85,56680.88,35998.05,1093818.51,1382975.04,279795.22,2467.53,5321.66,30758.0,15239.0
2022-01-01,azteca,0.57,16243418.0,7401362.0,8842056.0,7400460.0,473.0,201579.69,3054.93,976.2,207450.96,358083.55,88870.3,3509.0,354.85,38399.0,71474.0
2022-01-01,banamex,0.57,9607196.0,8795499.0,811697.0,8714880.0,60096.0,773023.22,36172.6,15078.87,828903.32,1121182.85,286189.62,6717.68,2808.2,46391.0,31466.0
2022-01-01,coppel,0.57,14035658.0,12871201.0,1164457.0,12660211.0,13262.0,364915.72,7185.29,3007.97,377630.96,540569.41,162497.79,4386.7,628.47,59186.0,50690.0
2022-01-01,inbursa,0.57,1176384.0,1061807.0,114577.0,1055260.0,5729.0,146234.34,6070.98,2339.26,156812.61,208404.82,50172.79,1557.24,405.84,5666.0,7445.0
2022-01-01,invercap,0.57,2113832.0,1980863.0,132969.0,1968752.0,11041.0,228613.75,6273.66,2199.55,238306.72,305977.35,66460.79,1720.88,914.52,20960.0,20038.0
2022-01-01,pensionissste,0.53,3502910.0,1757315.0,1745595.0,132290.0,1603024.0,37180.57,268212.97,34266.25,350145.65,581614.68,169369.36,10503.81,746.73,3729.0,2645.0
2022-01-01,principal,0.57,2566917.0,2403806.0,163111.0,2388831.0,14135.0,291687.89,15534.85,4045.26,313575.22,412457.85,95172.56,1802.33,1331.43,15238.0,11129.0
2022-01-01,profuturo,0.57,6040104.0,3481210.0,2558894.0,3409347.0,64432.0,730122.3,78776.54,28190.79,841680.32,1078921.18,225733.67,11588.2,1477.0,11131.0,20920.0
2022-01-01,sura,0.57,7005035.0,4603160.0,2401875.0,4564344.0,25415.0,719281.41,28403.81,28117.57,780599.85,1027275.12,239757.13,8876.43,968.62,15530.0,22465.0
2022-01-01,xxi banorte,0.57,8195166.0,7788934.0,406232.0,7722847.0,48743.0,859084.64,55458.34,35784.65,1068494.46,1359020.97,281202.29,7021.02,6521.44,45075.0,23033.0
2022-02-01,azteca,0.57,16454395.0,7497304.0,8957091.0,7496390.0,464.0,202677.74,3085.27,959.15,208370.7,360638.15,90072.55,2992.42,521.77,41409.0,87555.0
2022-02-01,banamex,0.57,9564482.0,8758401.0,806081.0,8677487.0,60290.0,753769.54,35090.03,14412.82,807829.53,1097773.8,283914.5,1046.53,9455.63,85703.0,37460.0
2022-02-01,coppel,0.57,14120147.0,12962874.0,1157273.0,12751221.0,13471.0,363193.68,7123.79,2870.0,375695.33,539160.25,163015.92,1958.47,578.08,71968.0,56910.0
2022-02-01,inbursa,0.57,1182529.0,1068283.0,114246.0,1061572.0,5871.0,147246.74,6087.66,2373.94,157877.88,209754.83,50433.43,1327.35,394.86,6634.0,12005.0
2022-02-01,invercap,0.57,2110677.0,1977820.0,132857.0,1965502.0,11235.0,225282.48,6197.54,2155.28,234840.31,302363.52,66295.6,307.97,923.55,25018.0,21124.0
2022-02-01,pensionissste,0.53,3497429.0,1758793.0,1738636.0,135864.0,1600789.0,37120.45,265744.01,33896.53,347209.59,578224.58,168654.38,649.39,1156.88,4534.0,3556.0
2022-02-01,principal,0.57,2567044.0,2404350.0,162694.0,2389302.0,14203.0,288707.24,15293.6,3997.59,310279.69,409290.05,95295.4,900.29,653.74,15898.0,15438.0
2022-02-01,profuturo,0.57,6064315.0,3517821.0,2546494.0,3444117.0,66197.0,725987.41,78601.11,28532.48,837691.29,1076578.55,227040.15,6562.46,1405.92,13156.0,32957.0
2022-02-01,sura,0.57,7016298.0,4628202.0,2388096.0,4588360.0,26027.0,714306.77,28353.87,28046.49,775057.27,1022779.98,240683.79,5033.14,1387.74,17876.0,35087.0
2022-02-01,xxi banorte,0.57,8177123.0,7772151.0,404972.0,7706139.0,48789.0,845115.84,54453.99,35157.67,1052667.66,1342065.05,280087.16,1530.53,6091.85,51744.0,31848.0
2022-03-01,azteca,0.57,16480214.0,7599911.0,8880303.0,7598979.0,455.0,208159.38,3224.83,994.25,213937.64,370810.45,92570.38,4170.72,567.32,57068.0,110703.0
2022-03-01,banamex,0.57,9546500.0,8747522.0,798978.0,8665753.0,60871.0,759888.73,35412.81,14549.57,814429.92,1107696.89,287244.58,6590.02,5729.71,78159.0,54038.0
2022-03-01,coppel,0.57,14168611.0,13019825.0,1148786.0,12807492.0,13635.0,367028.53,7261.33,2866.09,379665.03,546428.33,166303.05,4754.98,980.62,95361.0,74188.0
2022-03-01,inbursa,0.57,1182970.0,1069200.0,113770.0,1062427.0,5916.0,149058.55,6182.53,2417.14,159849.27,212357.81,51056.98,1622.32,1223.27,8651.0,8356.0
2022-03-01,invercap,0.57,2107122.0,1974406.0,132716.0,1961830.0,11474.0,227401.02,6349.36,2177.33,237145.11,305330.77,66919.68,1534.85,1027.01,27771.0,23425.0
2022-03-01,pensionissste,0.53,3486304.0,1756197.0,1730107.0,139093.0,1594885.0,37794.43,269083.53,34443.94,351847.09,591033.41,176652.51,3517.02,2480.86,6435.0,3269.0
2022-03-01,principal,0.57,2563927.0,2401780.0,162147.0,2386708.0,14219.0,292656.54,15407.9,4075.77,314452.39,414358.43,96216.21,1966.1,1975.87,19073.0,15372.0
2022-03-01,profuturo,0.57,6084650.0,3553562.0,2531088.0,3477840.0,68040.0,744820.18,80559.37,30116.07,860147.44,1104703.0,232247.34,11564.98,2032.16,15513.0,33947.0
2022-03-01,sura,0.57,7020926.0,4649646.0,2371280.0,4608675.0,26540.0,728053.14,29120.38,28916.0,790502.1,1042661.27,244964.77,8576.49,1560.41,22470.0,35012.0
2022-03-01,xxi banorte,0.57,8152582.0,7749316.0,403266.0,7682987.0,48911.0,850349.38,54728.67,35603.78,1060913.38,1352268.66,281989.41,7721.74,8334.97,57910.0,30101.0
2022-04-01,azteca,0.57,16487915.0,7692634.0,8795281.0,7691661.0,453.0,203145.6,3165.53,944.88,208729.47,369282.99,95503.47,2672.58,426.31,38293.0,83420.0
2022-04-01,banamex,0.57,9544157.0,8749908.0,794249.0,8667228.0,61513.0,725321.31,33986.04,13735.87,777427.47,1075857.81,292360.54,1553.83,2038.76,47561.0,38209.0
2022-04-01,coppel,0.57,14215294.0,13073066.0,1142228.0,12860050.0,13801.0,356851.02,7085.38,2705.9,368729.24,538541.84,169343.27,1815.38,1164.93,70174.0,48656.0
2022-04-01,inbursa,0.57,1177853.0,1064438.0,113415.0,1057675.0,5879.0,146041.31,6076.62,2340.3,156627.26,209462.66,51380.31,173.74,1677.05,5942.0,440.0
2022-04-01,invercap,0.57,2105567.0,1972981.0,132586.0,1960205.0,11654.0,220387.87,6192.23,2105.02,229863.36,299401.75,68242.66,541.92,568.51,17840.0,15630.0
2022-04-01,pensionissste,0.53,3484511.0,1760614.0,1723897.0,139639.0,1598721.0,35678.2,262321.08,33497.11,341897.05,579182.51,174460.64,425.22,2289.93,3529.0,49.0
2022-04-01,principal,0.57,2561581.0,2399830.0,161751.0,2384745.0,14223.0,280918.6,14786.85,3892.56,301823.66,403432.39,97898.26,497.59,1318.68,11759.0,8446.0
2022-04-01,profuturo,0.57,6095637.0,3575339.0,2520298.0,3498197.0,69268.0,719745.95,78542.62,29256.51,832072.19,1081114.92,236350.87,4087.4,1440.42,8993.0,17522.0
2022-04-01,sura,0.57,7025558.0,4666668.0,2358890.0,4624618.0,26936.0,699096.13,28160.72,27858.33,759363.52,1015841.67,249183.7,2734.08,1147.58,13973.0,22943.0
2022-04-01,xxi banorte,0.57,8137137.0,7735063.0,402074.0,7668226.0,49121.0,820088.65,53184.67,34620.06,1026157.44,1322217.27,286604.1,1939.31,5279.37,34741.0,17490.0
2022-05-01,azteca,0.57,16141016.0,7809314.0,8331702.0,7808321.0,449.0,205242.69,3316.87,809.08,210839.9,370230.46,96371.38,3678.88,3607.1,57434.0,109841.0
2022-05-01,banamex,0.57,9880852.0,8760822.0,1120030.0,8676808.0,62609.0,738626.97,34759.78,14149.81,791942.88,1096273.76,298233.73,14826.26,6981.12,61167.0,53798.0
2022-05-01,coppel,0.57,13901144.0,13145159.0,755985.0,12931406.0,14120.0,354818.17,7295.77,2449.0,366660.79,535301.61,168164.1,4915.05,10252.98,95246.0,71836.0
2022-05-01,inbursa,0.57,1098064.0,1057627.0,40437.0,1050886.0,5841.0,144287.61,6093.29,2279.56,154843.1,207054.41,50766.57,895.56,3361.98,8157.0,676.0
2022-05-01,invercap,0.57,2099118.0,1968099.0,131019.0,1955151.0,11803.0,222037.14,6324.64,2152.43,231700.1,301749.44,68734.41,1570.08,759.54,23819.0,17975.0
2022-05-01,pensionissste,0.53,2107522.0,1756404.0,351118.0,140465.0,1593485.0,20114.79,263973.2,34453.01,328971.99,560050.11,168444.22,4068.0,19207.16,4479.0,247.0
2022-05-01,principal,0.57,2617273.0,2398896.0,218377.0,2383765.0,14264.0,285194.1,14934.21,4016.27,306384.21,409607.13,99503.82,3480.28,958.65,15201.0,12891.0
2022-05-01,profuturo,0.57,6871191.0,3606426.0,3264765.0,3527812.0,70624.0,744699.06,79871.19,30752.41,859975.05,1120647.85,247707.41,23049.77,3633.59,11731.0,21713.0
2022-05-01,sura,0.57,7558531.0,4687132.0,2871399.0,4644019.0,27292.0,725298.02,28824.48,29038.21,787553.88,1053603.27,258735.44,18814.96,3317.44,18695.0,28521.0
2022-05-01,xxi banorte,0.57,8596852.0,7719220.0,877632.0,7651930.0,49346.0,833423.63,53722.75,35823.17,1042622.95,1345824.57,293721.7,16533.21,5018.79,44718.0,23149.0
2022-06-01,azteca,0.57,16646575.0,7880371.0,8766204.0,7879344.0,447.0,202931.94,3297.42,792.19,208472.25,369317.75,97225.42,2629.47,426.87,46759.0,81866.0
2022-06-01,banamex,0.57,9886528.0,8774640.0,1111888.0,8689692.0,63315.0,717309.83,33798.53,13581.9,768976.41,1073344.92,298242.92,2229.68,1625.91,45581.0,48036.0
2022-06-01,coppel,0.57,13946271.0,13194234.0,752037.0,12979773.0,14320.0,351095.27,7213.97,2346.08,362736.51,531669.9,168452.98,1789.24,859.4,74850.0,53087.0
